group,test,speaker,vowel,f1,f2
LV,post,C06,head,0.0110696547698205,0.926601929272933
LV,post,C06,heard,-0.267136928488864,-0.306272278055968
LV,post,C06,heed,-1.13723310345456,1.93873472936176
LV,post,C06,hid,-0.768018708535759,0.860823352142798
LV,post,C06,hoard,-0.0873075789421645,-1.37585702615266
LV,post,C06,hod,0.0507000626685492,-0.558984970896443
LV,post,C06,hood,-0.852426018704544,0.332051629311217
LV,post,C06,hud,1.84720229415605,-0.614677255717014
LV,post,C06,whod,-1.36791886116573,-1.06848454658511
LV,post,C07,had,1.42312002618902,-0.446425410527709
LV,post,C07,hard,1.26299290170109,-0.873331521426025
LV,post,C07,head,0.412065788030017,0.924070077126196
LV,post,C07,heard,-0.0224218598789664,0.706118703683417
LV,post,C07,heed,-2.08186091382252,1.6841697900601
LV,post,C07,hid,-0.4356934899801,1.17441554585973
LV,post,C07,hoard,-0.612637414203942,-2.0646487528571
LV,post,C07,hod,-0.228537753084236,-1.55486098817804
LV,post,C07,hood,-0.0336935877660293,-0.275415410158809
LV,post,C07,hud,0.831476528253041,-0.46465836011356
LV,post,C07,whod,-1.93720230558141,0.300428089873659
LV,post,C08,had,1.37890806737581,0.228235333547461
LV,post,C08,hard,1.06945112422349,-0.703150517420814
LV,post,C08,head,0.782764582912402,-2.21254683691141
LV,post,C08,heard,0.111238206219002,0.369765552485581
LV,post,C08,heed,-1.49698433952468,1.78562405289226
LV,post,C08,hid,-1.05743919800867,1.75984585584319
LV,post,C08,hoard,-0.00553141237268342,-0.983834932267402
LV,post,C08,hod,0.125640212445875,-0.811030950868784
LV,post,C08,hood,-0.00553141237268342,-0.545169828551592
LV,post,C08,hud,0.885811176516283,-0.0116398464432252
LV,post,C08,whod,-1.43201963756102,1.11369028062391
LV,post,C09,had,0.718318857466273,-1.1266275013187
LV,post,C09,hard,0.391110529693534,-0.569442757189219
LV,post,C09,head,0.75739114743027,-0.285321545601614
LV,post,C09,heard,0.366680447344379,0.898194963141863
LV,post,C09,heed,-1.74334369797438,1.67431562365547
LV,post,C09,hid,-0.136599993130027,1.59823091942081
LV,post,C09,hoard,-0.416983489550825,-1.08740837098655
LV,post,C09,hod,0.480110171084548,-1.06261324613814
LV,post,C09,hood,0.34218234458312,1.4115549384258
LV,post,C09,hud,1.90033940778259,-0.246568659950317
LV,post,C09,whod,-1.86692509324297,-0.431355949639827
HV,pre,C01,had,1.51882285475449,-0.298510391115551
HV,pre,C01,hard,0.0710673186221174,-1.26535399057298
HV,pre,C01,head,0.0710673186221174,0.959601678693872
HV,pre,C01,heard,0.732763262145502,0.543261373053418
HV,pre,C01,heed,-1.21773131095868,1.52088204970009
HV,pre,C01,hid,-1.12518204335623,0.820683645036836
HV,pre,C01,hoard,0.135780948963649,-1.03372692323525
HV,pre,C01,hod,-0.219190620645066,-1.25262830469112
HV,pre,C01,hood,-0.344056155602725,-1.07928095916588
HV,pre,C01,hud,0.895425457543035,-1.15002485428241
HV,pre,C01,whod,-1.75343752483694,0.940752502881321
HV,pre,C010,had,2.19540601712599,-0.719266809128805
HV,pre,C010,hard,0.292405978013223,-0.25993873716646
HV,pre,C010,head,0.261380279391394,-0.419752900648071
HV,pre,C010,heard,0.0849064260454098,-0.0676791036224239
HV,pre,C010,heed,-1.61370742311003,2.02187048555878
HV,pre,C010,hid,-0.235523372534263,1.3806863748593
HV,pre,C010,hoard,-0.182165435850685,-0.538093340589954
HV,pre,C010,hod,0.135805941050808,-0.320335296057409
HV,pre,C010,hood,-0.663631337071049,-0.823807554061758
HV,pre,C010,hud,0.84410312461467,0.205372213812203
HV,pre,C010,whod,-1.77774954285909,-0.336663702338645
HV,pre,C011,had,1.03927452913923,0.193447685796859
HV,pre,C011,hard,1.22608891623099,-0.388228223033908
HV,pre,C011,head,0.0277617611649253,1.02388489624861
HV,pre,C011,heard,0.477384979459852,-0.712837916009582
HV,pre,C011,heed,-1.89787015318942,1.54158747458992
HV,pre,C011,hid,-0.593262869135834,1.26451640186085
HV,pre,C011,hoard,-0.631822725198033,-1.33446058776837
HV,pre,C011,hod,0.152611115847371,-0.760952917536171
HV,pre,C011,hood,0.107223978388219,1.1243446224635
HV,pre,C011,hud,0.81196297729096,-0.32987983456788
HV,pre,C011,whod,-2.09204400416324,-0.917007282108459
HV,pre,C012,had,1.49562604599768,0.324835084907867
HV,pre,C012,hard,0.404537371816691,-1.09872459506224
HV,pre,C012,head,-0.283499081262373,0.121166806235643
HV,pre,C012,heard,-0.200558239347767,-0.267546733235916
HV,pre,C012,heed,-1.89010707141453,1.94111143547423
HV,pre,C012,hid,-0.762499112672347,1.64820809152958
HV,pre,C012,hoard,-0.921238258185172,-1.8355738994732
HV,pre,C012,hod,0.296382460112018,-1.12324878168062
HV,pre,C012,hood,0.003326812078005,-0.549321736513714
HV,pre,C012,hud,0.658518088151213,-0.312712819078346
HV,pre,C012,whod,-2.06429945355431,-0.300114183193782
HV,pre,C013,had,1.37900406406777,0.643556758185514
HV,pre,C013,hard,1.13394142258966,-0.182945545162396
HV,pre,C013,head,-0.602818470418611,-0.295669771327207
HV,pre,C013,heard,1.13678785003159,0.668489779689998
HV,pre,C013,heed,-1.42723006507038,2.30630428550787
HV,pre,C013,hid,-1.46875816589254,0.531355329501533
HV,pre,C013,hoard,-0.137156771651433,-0.650623289547755
HV,pre,C013,hod,0.425803919808707,-0.063225601003564
HV,pre,C013,hood,-1.02079951834603,-0.295669771327207
HV,pre,C013,hud,0.507011700820378,0.156416155747405
HV,pre,C013,whod,-1.65463364300029,-0.636181944869048
HV,pre,C014,had,1.48531991634246,-0.911657066059406
HV,pre,C014,hard,0.953709385806448,-0.437632163555688
HV,pre,C014,head,-1.02072600992506,-0.801416401746132
HV,pre,C014,heard,1.32226272406904,-0.958422432086759
HV,pre,C014,heed,-0.958737046629835,1.90390847023507
HV,pre,C014,hid,-0.560901973205443,1.71282027822897
HV,pre,C014,hoard,-1.09895474035848,-0.610350991843978
HV,pre,C014,hod,-0.288701239898127,0.135869101403336
HV,pre,C014,hood,0.027231413007283,-1.0799283894307
HV,pre,C014,hud,0.322816054293317,0.514840719913496
HV,pre,C014,whod,-1.48635990636205,-0.74090379126362
HV,pre,C015,had,1.41055615602521,0.446916712466403
HV,pre,C015,hard,0.526833803973623,-1.456589456284
HV,pre,C015,head,0.211056000720533,-0.879089546880128
HV,pre,C015,heard,-0.055260165681069,0.256347247492299
HV,pre,C015,heed,-1.50540382486445,1.69188545956685
HV,pre,C015,hid,-0.0710169450688,0.0921421518356762
HV,pre,C015,hoard,-0.0657598080172237,-1.13097651893007
HV,pre,C015,hod,-0.23644670307489,-1.28138701375999
HV,pre,C015,hood,-0.129169488985385,1.03496480420477
HV,pre,C015,hud,0.536264417463264,-0.220465343377721
HV,pre,C015,whod,-1.58608948609569,1.26677277527928
HV,pre,C017,had,0.946293745063941,-0.171824300668938
HV,pre,C017,hard,1.27092906167992,0.140166402738298
HV,pre,C017,head,0.536607928236403,0.357829036116851
HV,pre,C017,heard,1.15319260279415,-0.0859473562329656
HV,pre,C017,heed,-1.36018198885348,1.14401589473308
HV,pre,C017,hid,0.0940393195115392,0.886083377985499
HV,pre,C017,hoard,-1.13295141409499,-1.62127442770488
HV,pre,C017,hod,-0.61664534570734,-1.26636043749648
HV,pre,C017,hood,-0.970935637613797,-1.87541832034713
HV,pre,C017,hud,0.541553192413591,-0.956179280402745
HV,pre,C017,whod,-1.06764192626164,1.01956012910653
HV,pre,C018,had,1.31035406745544,0.491682645934623
HV,pre,C018,hard,1.00166362423467,-0.233588679768774
HV,pre,C018,head,1.21433109041715,0.638830016686027
HV,pre,C018,heard,0.995037007819417,0.100828278092884
HV,pre,C018,heed,-1.45681024161907,1.74455852020084
HV,pre,C018,hid,-1.15865655221967,1.61214667130273
HV,pre,C018,hoard,-0.0730712961300863,-0.865889973356977
HV,pre,C018,hod,0.0696881519418704,-1.047361983156
HV,pre,C018,hood,-1.26705197088396,-1.00673827873026
HV,pre,C018,hud,0.787491221032921,-0.167059466585103
HV,pre,C018,whod,-1.37781913406563,-0.56787077935779
HV,pre,C019,had,1.67596652094398,-0.318643678719145
HV,pre,C019,hard,0.978456510855157,-0.384793747152203
HV,pre,C019,head,-0.734341320290922,0.921994144462301
HV,pre,C019,heard,1.10001447778234,0.160032267627772
HV,pre,C019,heed,-1.41988983495971,1.58965537936249
HV,pre,C019,hid,-0.67005820156891,1.52371614294792
HV,pre,C019,hoard,-0.805308047847439,-2.31710033748716
HV,pre,C019,hod,-0.577843141016446,-0.852877048051622
HV,pre,C019,hood,-0.618001404942476,-0.581244869559612
HV,pre,C019,hud,1.21453505517025,-0.379220022998481
HV,pre,C019,whod,-0.811261996339641,1.34068672133062
HV,pre,C02,had,1.26866984736875,0.383141046713179
HV,pre,C02,hard,0.410323928865708,-1.90068036573612
HV,pre,C02,head,-0.053511930773083,0.758416943926959
HV,pre,C02,heard,-0.153882623961717,0.0610067024516066
HV,pre,C02,heed,-1.33445315666932,1.86666479340591
HV,pre,C02,hid,-1.28235668222768,1.31951703064976
HV,pre,C02,hoard,-0.163112370099196,-1.68662727601617
HV,pre,C02,hod,0.555064977813312,-0.806320884260782
HV,pre,C02,hood,-1.05680685096189,0.30533284279107
HV,pre,C02,hud,0.897507723786283,-0.0953741816390383
HV,pre,C02,whod,-1.33445315666932,-1.42388738432025
HV,pre,C020,had,1.96668288353516,0.220426241763475
HV,pre,C020,hard,0.89018460472803,-0.576212317690077
HV,pre,C020,head,0.0554574997528713,0.935991859252261
HV,pre,C020,heard,1.90225286580182,-0.108105772173487
HV,pre,C020,heed,-0.853023212475866,1.35367926397884
HV,pre,C020,hid,-0.446171357048329,1.31376107932975
HV,pre,C020,hoard,-0.0562567715119219,-1.18410384677818
HV,pre,C020,hod,-0.192342028637237,-0.874966576041626
HV,pre,C020,hood,-0.828268637706584,-0.461793784435953
HV,pre,C020,hud,0.123460527929671,-0.217281428752326
HV,pre,C020,whod,-0.78520309727665,0.362662764118002
HV,pre,C021,had,1.18146363597132,-0.467366610459668
HV,pre,C021,hard,0.530363954330178,-0.333523157345224
HV,pre,C021,head,0.0673665616993525,1.10575498869374
HV,pre,C021,heard,-2.47064858362239,-1.85311070002053
HV,pre,C021,heed,-1.61189432201253,0.850349033290806
HV,pre,C021,hid,0.584250241619477,1.14435969362464
HV,pre,C021,hoard,-0.311212042962856,-0.901862673337597
HV,pre,C021,hod,0.456978606813822,-0.999977165484271
HV,pre,C021,hood,0.637178166289527,-0.580588439397945
HV,pre,C021,hud,0.684260971990775,0.415890242298055
HV,pre,C021,whod,-1.51727665415339,0.46288507346436
HV,pre,C023,had,1.17505564637809,-0.164006940968868
HV,pre,C023,hard,0.697031312233743,-0.125921847033397
HV,pre,C023,head,-0.0376617045313996,1.03285454631887
HV,pre,C023,heard,0.661162829476537,-0.378869650488626
HV,pre,C023,heed,-2.32593621564927,1.37564344312732
HV,pre,C023,hid,-0.696058535349027,1.11896294466872
HV,pre,C023,hoard,0.148818707056564,-1.09364715634359
HV,pre,C023,hod,0.443074863889803,-1.20937457205567
HV,pre,C023,hood,0.555372298343838,-0.543107969242891
HV,pre,C023,hud,0.632244518120722,-0.355534826659558
HV,pre,C023,whod,-1.72639857995761,-2.17146739782103
HV,pre,C024,had,0.565250165009425,0.261286097349803
HV,pre,C024,hard,0.306584102453674,-1.19896292218417
HV,pre,C024,head,-0.493738846487683,0.917235512951318
HV,pre,C024,heard,1.71969208618835,-0.406182005368977
HV,pre,C024,heed,-1.94765956472257,1.81100607974272
HV,pre,C024,hid,-0.607888017842594,1.03398746166029
HV,pre,C024,hoard,-0.0910061568645679,-1.17628946941037
HV,pre,C024,hod,-0.135670067549892,-0.977936447778584
HV,pre,C024,hood,0.040970389678742,-0.602439880086856
HV,pre,C024,hud,0.707134963090039,-0.504160101561778
HV,pre,C024,whod,-1.77060714416258,-1.37029914344984
HV,pre,C03,had,1.24438898756192,-0.0704396615189954
HV,pre,C03,hard,0.185681589268266,-1.35497640846692
HV,pre,C03,head,0.293794911451348,0.726473873739215
HV,pre,C03,heard,0.499090372780761,0.552717140257362
HV,pre,C03,heed,-1.73262468086045,1.80040036504804
HV,pre,C03,hid,0.0703352329890844,1.26139120978288
HV,pre,C03,hoard,-1.07587567106114,-2.14511691224315
HV,pre,C03,hod,0.0601906571356197,-1.42202529032132
HV,pre,C03,hood,-0.595761508866578,0.34448551574946
HV,pre,C03,hud,0.714820614619474,-0.728283953043539
HV,pre,C03,whod,-2.09918946872328,0.148329297215291
HV,pre,C04,had,1.26894100751936,-0.488507262629775
HV,pre,C04,hard,1.16985065505873,-0.310000725568548
HV,pre,C04,head,-0.15645519551817,0.597677296498058
HV,pre,C04,heard,0.191645933646795,-0.788613188233472
HV,pre,C04,heed,-2.10867739859491,2.04527525871958
HV,pre,C04,hid,-1.77443130238468,0.843519037819168
HV,pre,C04,hoard,-0.311819440809365,-1.21695514038059
HV,pre,C04,hod,-0.0942467407421988,-0.970101942757203
HV,pre,C04,hood,-0.207817668785794,-0.0988698820469162
HV,pre,C04,hud,0.636726143571422,0.0184755874974808
HV,pre,C04,whod,-1.23046240702662,-1.39559320829107
HV,pre,C05,had,1.02158230605633,0.220708244876461
HV,pre,C05,hard,0.388453721105018,-0.541731620074247
HV,pre,C05,head,0.665161369845097,1.06090893815159
HV,pre,C05,heard,0.982635477651723,-0.0585894401057583
HV,pre,C05,heed,-1.33908041772724,2.08631037161321
HV,pre,C05,hid,-0.440360526919227,1.39248245927718
HV,pre,C05,hoard,-1.34489282283938,-1.87915602821827
HV,pre,C05,hod,-0.0254433379269324,-1.10074002806081
HV,pre,C05,hood,-1.17887823879947,-0.0808440236249798
HV,pre,C05,hud,1.02862479875696,0.175334963820532
HV,pre,C05,whod,-1.34489282283938,-0.419822564771944
HV,pre,C06,had,1.44316823358649,0.154828736369695
HV,pre,C06,hard,1.07348687739419,-1.03626302425966
HV,pre,C06,head,-0.099682871633214,0.842818692568537
HV,pre,C06,heard,1.10558077048546,0.402438807338673
HV,pre,C06,heed,-0.674115212262769,1.67216501323502
HV,pre,C06,hid,-0.851746990782694,1.55812881272129
HV,pre,C06,hoard,-1.04005005194664,-1.06974248889584
HV,pre,C06,hod,-0.353321840075234,-0.759892535416151
HV,pre,C06,hood,-1.35707033366674,-1.01326175871801
HV,pre,C06,hud,0.965426898565301,0.0540269938702798
HV,pre,C06,whod,-0.650968074859642,-1.32949393003778
HV,pre,C07,had,1.24035263779316,0.0297520710482591
HV,pre,C07,hard,0.82766981460943,-0.611488593393004
HV,pre,C07,head,0.055156997552941,1.18565787727891
HV,pre,C07,heard,1.06488728837824,0.183586930748722
HV,pre,C07,heed,-1.70963622067329,2.04519462079214
HV,pre,C07,hid,-1.323652540502,1.05992024067346
HV,pre,C07,hoard,0.0749560263270931,-1.49665382005398
HV,pre,C07,hod,0.455983495555332,-1.13432287241154
HV,pre,C07,hood,0.00533393707889871,-0.763082408610509
HV,pre,C07,hud,0.129024265924847,-0.834877658812345
HV,pre,C07,whod,-1.60250964343047,-0.9355543283556
HV,pre,C08,had,0.942215594231949,0.09284422860447
HV,pre,C08,hard,0.984860458533839,-0.591283891823957
HV,pre,C08,head,-0.0285864529520659,0.153921095720373
HV,pre,C08,heard,1.46500535091688,-1.14893975089994
HV,pre,C08,heed,-1.35277005677326,1.83745190370333
HV,pre,C08,hid,-1.32004181107423,-1.06114637702714
HV,pre,C08,hoard,-0.449092101697306,-0.975689484511638
HV,pre,C08,hod,-0.365656939337342,-0.591283891823957
HV,pre,C08,hood,-0.310731439784734,-0.771670632410924
HV,pre,C08,hud,1.10229602893098,0.056554179508199
HV,pre,C08,whod,-1.30049131926348,-1.87334681816627
HV,pre,C09,had,1.18758286603309,-0.41377704289436
HV,pre,C09,hard,0.116829539760403,-1.40491941358613
HV,pre,C09,head,0.0973648057770957,0.623673055259366
HV,pre,C09,heard,1.02603391627305,-0.0581036623932368
HV,pre,C09,heed,-1.5312024125502,1.27132613441041
HV,pre,C09,hid,-0.78363758556798,0.781191908662157
HV,pre,C09,hoard,-0.674964560001461,-2.39485128295736
HV,pre,C09,hod,-0.106631082043294,-1.36222312070183
HV,pre,C09,hood,-0.235171907050485,0.561519370908951
HV,pre,C09,hud,0.26042791809606,-0.230591356047529
HV,pre,C09,whod,-1.5576916309036,0.776434029928399
HV,post,C01,had,1.83785065457087,0.124289482980379
HV,post,C01,hard,0.335618873837075,-1.7992713742142
HV,post,C01,head,-0.19190224742513,1.07744733853607
HV,post,C01,heard,0.258002779202162,-0.327539402702905
HV,post,C01,heed,-1.19695173026695,0.934346810578162
HV,post,C01,hid,-1.11752657238543,1.71003387838431
HV,post,C01,hoard,-0.916920430954651,-1.31116706297914
HV,post,C01,hod,0.16871465668915,-1.1258820802733
HV,post,C01,hood,-1.0067124345359,-0.381741828215998
HV,post,C01,hud,1.49542549348312,0.41230626621685
HV,post,C01,whod,-1.15711311609115,-1.27716617614318
HV,post,C010,had,1.5746928279386,0.403987624429945
HV,post,C010,hard,1.17157024200836,-0.236037322012784
HV,post,C010,head,0.126376105633028,-0.462249685839653
HV,post,C010,heard,-0.316655013088356,-2.07666164688926
HV,post,C010,heed,-1.39026747200517,1.90718734603427
HV,post,C010,hid,0.374630978577337,0.60028832082786
HV,post,C010,hoard,0.286088150720813,-0.70462751909702
HV,post,C010,hod,0.627195068599672,-0.236037322012784
HV,post,C010,hood,-1.08582397706123,0.117174280502687
HV,post,C010,hud,1.3599149674467,-0.354366910648064
HV,post,C010,whod,-1.39026747200517,0.325664244703219
HV,post,C011,had,1.26001831592401,-1.24473460051974
HV,post,C011,hard,1.20228247669383,-0.176700866293203
HV,post,C011,head,0.223127010148961,1.29365581870416
HV,post,C011,heard,0.501134292508042,-0.765987448233788
HV,post,C011,heed,-1.73928034882533,0.960922604984642
HV,post,C011,hid,-0.0228473750117092,1.35051474163286
HV,post,C011,hoard,-0.407695581634996,-0.581863291644969
HV,post,C011,hod,-1.0200392885398,-0.577617285040565
HV,post,C011,hood,0.0175659520661466,-0.038731646533958
HV,post,C011,hud,0.98466803615347,-0.590373976980501
HV,post,C011,whod,-1.78994535345412,-0.959773371554274
HV,post,C012,had,1.37608770493977,-0.0595721716940545
HV,post,C012,hard,1.36914605919868,-0.857756514136548
HV,post,C012,head,0.287280825367978,0.835044724154644
HV,post,C012,heard,0.252015686515995,-0.792016262000956
HV,post,C012,heed,-1.34370024239121,1.46485011734073
HV,post,C012,hid,-1.07465233248299,1.44615632286073
HV,post,C012,hoard,-1.08608352182263,-2.18065325500772
HV,post,C012,hod,-0.167866743833379,-1.13025527355611
HV,post,C012,hood,-0.0161638961161172,-0.360359840490654
HV,post,C012,hud,1.07838972231325,-0.608471702352875
HV,post,C012,whod,-1.34969493425057,-0.460160160239355
HV,post,C013,had,1.77172684842614,-0.341886006996938
HV,post,C013,hard,0.907226546910641,0.128489990776878
HV,post,C013,head,0.349844047873973,-1.50738286383952
HV,post,C013,heard,-0.52470575752782,-0.289939325299544
HV,post,C013,heed,-1.94919708137752,2.42014478122109
HV,post,C013,hid,-0.519259426313238,0.464802041058391
HV,post,C013,hoard,0.549939275748775,-0.698265890818805
HV,post,C013,hod,-0.634750760243723,-2.02003626505016
HV,post,C013,hood,-0.668185253776004,1.00333699295543
HV,post,C013,hud,0.919674293472765,0.26129365632459
HV,post,C013,whod,-1.48267569715512,-0.344502581306864
HV,post,C014,had,2.47781031857877,0.747760194882746
HV,post,C014,hard,1.26556627363544,-0.119115766007118
HV,post,C014,head,1.53230177603019,1.32180206846145
HV,post,C014,heard,0.563178984357937,-0.369057955669779
HV,post,C014,heed,-1.43426256043347,0.394485578789526
HV,post,C014,hid,-0.248931884484394,1.59869337079638
HV,post,C014,hoard,0.5051341916425,-0.117299393912873
HV,post,C014,hod,-0.33325793332907,-0.869528932585812
HV,post,C014,hood,-0.791904831551427,-1.98171120804063
HV,post,C014,hud,0.563178984357937,-0.49629079221307
HV,post,C014,whod,-0.215681340602941,-0.710520295077909
HV,post,C015,had,0.671816719581608,-0.767334845701904
HV,post,C015,hard,0.999072813133436,-0.561291404954985
HV,post,C015,head,0.614399076611509,-0.915251046184154
HV,post,C015,heard,0.312553070078592,0.822316845315657
HV,post,C015,heed,-1.67091993706248,1.9696000533909
HV,post,C015,hid,-1.0923217249473,1.4509487862727
HV,post,C015,hoard,0.288954855266219,-0.940492803913491
HV,post,C015,hod,-0.0731641869925736,-0.692942493837429
HV,post,C015,hood,-0.417912442881096,0.848423905413301
HV,post,C015,hud,0.0122199501083668,-0.269771856909008
HV,post,C015,whod,-1.57823643541707,-0.685062312255124
HV,post,C017,had,1.27595849938449,0.264969718182651
HV,post,C017,hard,0.459312197789128,-1.21647592313188
HV,post,C017,head,0.155679454467027,0.98038057135126
HV,post,C017,heard,0.138352929068432,-0.590792251286688
HV,post,C017,heed,-1.45164055291466,1.56442905265159
HV,post,C017,hid,-1.34876085664081,1.25972698623842
HV,post,C017,hoard,-1.68510805575691,-1.3783436707167
HV,post,C017,hod,0.201642583831028,-0.765456582115399
HV,post,C017,hood,0.0156657194108278,-0.71112647672339
HV,post,C017,hud,-0.00206389410426352,-1.13538276985423
HV,post,C017,whod,-1.37799636053099,1.12590795793508
HV,post,C018,had,1.40416858657235,-0.270426074520885
HV,post,C018,hard,0.928117235274173,-0.235857083997848
HV,post,C018,head,0.367299607155835,-0.303304682522946
HV,post,C018,heard,1.008903331919,0.110414620050507
HV,post,C018,heed,-1.44500765371429,1.78883767964132
HV,post,C018,hid,-1.6327212843781,1.12840181114777
HV,post,C018,hoard,-1.52842113010338,-2.73195476617089
HV,post,C018,hod,0.128781227429885,-1.35821364235341
HV,post,C018,hood,-0.749538087380704,0.225800453494584
HV,post,C018,hud,1.08044809089879,-0.26838226450428
HV,post,C018,whod,-1.06876965438708,0.162443183378014
HV,post,C019,had,1.31237609924115,0.482533726898091
HV,post,C019,hard,1.35597313130949,-0.265646532969983
HV,post,C019,head,0.51031319941424,1.14100555426981
HV,post,C019,heard,-0.627766031577454,-0.408591943479715
HV,post,C019,heed,-1.14329214789322,1.60400010953954
HV,post,C019,hid,-1.12317312282454,1.02746683748285
HV,post,C019,hoard,-0.566253496437829,-1.42267500269502
HV,post,C019,hod,0.120851949488762,-0.541766644558401
HV,post,C019,hood,-0.797009906145784,0.246109148943045
HV,post,C019,hud,1.56022607451446,0.167787901625989
HV,post,C019,whod,-1.69713780121775,-0.100090967073639
HV,post,C02,had,1.76665052841776,0.364143106085303
HV,post,C02,hard,1.92578638233212,-1.06290240792109
HV,post,C02,head,-0.722102356481708,0.647691169231931
HV,post,C02,heard,0.336944987783952,-0.0460383002453103
HV,post,C02,heed,-0.838497544524049,1.69257938857821
HV,post,C02,hid,-0.995237077682155,1.15153597014502
HV,post,C02,hoard,-0.789207059258984,-2.15904073096386
HV,post,C02,hod,1.22890383128303,-0.776524126123143
HV,post,C02,hood,0.21516612768748,0.0750135545881532
HV,post,C02,hud,-0.0154793847006731,-0.449913722194578
HV,post,C02,whod,-1.11718027988942,-0.849493209934048
HV,post,C020,had,1.65307724152742,0.886126534424231
HV,post,C020,hard,-0.465227272240473,-0.82200200323737
HV,post,C020,head,0.396321078223273,1.20295991705849
HV,post,C020,heard,1.21517188217579,0.788229895361027
HV,post,C020,heed,-0.869561948366131,1.76921151350643
HV,post,C020,hid,-1.8729682087975,0.498615116888212
HV,post,C020,hoard,-0.539520527553868,-0.361998380289502
HV,post,C020,hod,-0.0272611312055895,-0.512789094900448
HV,post,C020,hood,-0.755254249163602,-0.301320176634607
HV,post,C020,hud,0.254685864986481,-1.45332386865234
HV,post,C020,whod,-0.85449157468938,0.0383446266297262
HV,post,C021,had,1.06545598725588,-0.39118558462783
HV,post,C021,hard,0.568729557523923,-1.20587220684797
HV,post,C021,head,0.770374121813444,0.759275007826759
HV,post,C021,heard,1.22125920583047,-0.82787592801906
HV,post,C021,heed,-0.636072547519052,1.75204136936853
HV,post,C021,hid,-1.0404453227891,1.31705420596659
HV,post,C021,hoard,-0.179416397672071,-0.941841040819517
HV,post,C021,hod,0.503961785038912,-0.720344940499184
HV,post,C021,hood,-1.30877648776143,0.157856475166315
HV,post,C021,hud,-0.717915480139467,-1.3509108345367
HV,post,C021,whod,-1.38868553772342,1.00700584070088
HV,post,C023,had,1.84535796895781,-0.145094144086798
HV,post,C023,hard,0.8810282221889,-1.1732216175415
HV,post,C023,head,-0.267267740251002,0.723635091011688
HV,post,C023,heard,-0.23249813591652,0.182967904175448
HV,post,C023,heed,-1.74881610763666,1.41592520355795
HV,post,C023,hid,-0.634065253872064,1.19517039890012
HV,post,C023,hoard,-0.460307274749429,-1.86324807023452
HV,post,C023,hod,-0.591402678195286,-1.61407343229874
HV,post,C023,hood,-0.247369924285599,0.106935296767922
HV,post,C023,hud,0.947081354363459,0.440973724033716
HV,post,C023,whod,-1.77514607538949,-1.53125320132641
HV,post,C024,had,1.28203829558056,0.494389624121734
HV,post,C024,hard,1.2606996492166,0.299185120285674
HV,post,C024,head,0.688415262995529,1.65477429068655
HV,post,C024,heard,0.269692820772233,-0.908832430973345
HV,post,C024,heed,-1.76766115245336,1.98430466873313
HV,post,C024,hid,-1.34965371548168,1.82868086269597
HV,post,C024,hoard,-1.14694809258425,-0.911290336694516
HV,post,C024,hod,0.254341195406159,-0.486045645587686
HV,post,C024,hood,0.176969678732367,0.047207650469836
HV,post,C024,hud,0.500107147942592,0.161415992952548
HV,post,C024,whod,-1.51100108449668,-1.14629900154718
HV,post,C03,had,-0.385133551676007,-0.504630371988703
HV,post,C03,hard,1.27838326738922,-1.15471765831406
HV,post,C03,head,-0.287155363690773,0.497225373353461
HV,post,C03,heard,-0.14115752537724,-0.251060666528963
HV,post,C03,heed,-1.22431828943676,1.38010494111324
HV,post,C03,hid,-1.02682267815004,1.22696711595097
HV,post,C03,hoard,-0.45326509960425,-2.46426394472111
HV,post,C03,hod,0.277346342062145,-1.44198144822643
HV,post,C03,hood,-1.04448529099422,0.527644563658885
HV,post,C03,hud,1.85955065736634,-0.0536318807199819
HV,post,C03,whod,-1.22431828943676,0.818180085517673
HV,post,C04,had,1.69072399034266,-0.441402526957332
HV,post,C04,hard,0.815772633775187,-0.977572022738167
HV,post,C04,head,0.193889101298414,0.183999928847189
HV,post,C04,heard,-0.573826892404645,0.00157495822608656
HV,post,C04,heed,-1.06333814452045,2.13733466343619
HV,post,C04,hid,-0.837287992312552,0.904614593530303
HV,post,C04,hoard,-0.825316931808526,-1.1018174902428
HV,post,C04,hod,-0.689417637612983,-1.70797666606416
HV,post,C04,hood,-0.807406948119911,0.0419403516765882
HV,post,C04,hud,0.767132339283333,-0.44649075391649
HV,post,C04,whod,-0.989057401143819,0.504885704570073
HV,post,C05,had,0.788820531354203,-2.51984366057619
HV,post,C05,hard,1.21709305226048,-0.353327251490436
HV,post,C05,head,-0.154910374540254,0.873788989750872
HV,post,C05,heard,1.22602634228855,0.267473464794063
HV,post,C05,heed,-1.49080713825219,1.85754357980206
HV,post,C05,hid,-1.14405917584228,0.501164329607779
HV,post,C05,hoard,-0.964420206377628,-1.3752068601319
HV,post,C05,hod,-0.91217145966293,0.320985865119232
HV,post,C05,hood,-0.27074418618904,0.678240952206657
HV,post,C05,hud,1.4101358114531,0.438014057262084
HV,post,C05,whod,-1.07692462393849,0.780233837762841
HV,post,C06,had,1.44179995413117,0.147123090182564
HV,post,C06,hard,1.78083387534289,-0.0823771067777408
HV,post,C06,head,-0.267327423623554,0.761005375326151
HV,post,C06,heard,0.141742883536757,0.36922025267055
HV,post,C06,heed,-0.908466492604214,1.66553795629251
HV,post,C06,hid,-0.586124528987581,0.983174978620626
HV,post,C06,hoard,-0.360446005099885,-1.70094495854106
